State_Result_ID,Release Period,State,Measure ID,Bottom-box Percentage,Middle-box Percentage,Top-box Percentage
2677,07_2020,ID,H_COMP_7,4,41,55
2678,07_2020,ID,H_HSP_RATING,5,18,77
2679,07_2020,ID,H_QUIET_HSP,8,30,62
2680,07_2020,ID,H_RECMND,3,21,76
2681,07_2020,IL,H_CLEAN_HSP,7,17,76
2682,07_2020,IL,H_COMP_1,4,15,81
2683,07_2020,IL,H_COMP_2,4,15,81
2684,07_2020,IL,H_COMP_3,8,23,69
2685,07_2020,IL,H_COMP_5,17,17,66
2686,07_2020,IL,H_COMP_6,13,0,87
2687,07_2020,IL,H_COMP_7,5,41,54
2688,07_2020,IL,H_HSP_RATING,7,20,73
2689,07_2020,IL,H_QUIET_HSP,9,29,62
2690,07_2020,IL,H_RECMND,5,24,71
2691,07_2020,IN,H_CLEAN_HSP,7,16,77
2692,07_2020,IN,H_COMP_1,4,15,81
2693,07_2020,IN,H_COMP_2,4,15,81
2694,07_2020,IN,H_COMP_3,7,23,70
2695,07_2020,IN,H_COMP_5,17,18,65
2696,07_2020,IN,H_COMP_6,12,0,88
2697,07_2020,IN,H_COMP_7,5,40,55
2698,07_2020,IN,H_HSP_RATING,7,18,75
2699,07_2020,IN,H_QUIET_HSP,9,30,61
2700,07_2020,IN,H_RECMND,5,23,72
2701,07_2020,KS,H_CLEAN_HSP,5,15,80
2702,07_2020,KS,H_COMP_1,3,14,83
2703,07_2020,KS,H_COMP_2,4,11,85
2704,07_2020,KS,H_COMP_3,5,18,77
2705,07_2020,KS,H_COMP_5,14,17,69
2706,07_2020,KS,H_COMP_6,12,0,88
2707,07_2020,KS,H_COMP_7,4,37,59
2708,07_2020,KS,H_HSP_RATING,5,17,78
2709,07_2020,KS,H_QUIET_HSP,6,26,68
2710,07_2020,KS,H_RECMND,3,19,78
2711,07_2020,KY,H_CLEAN_HSP,8,16,76
2712,07_2020,KY,H_COMP_1,4,15,81
2713,07_2020,KY,H_COMP_2,4,13,83
2714,07_2020,KY,H_COMP_3,9,22,69
2715,07_2020,KY,H_COMP_5,17,17,66
2716,07_2020,KY,H_COMP_6,13,0,87
2717,07_2020,KY,H_COMP_7,4,42,54
2718,07_2020,KY,H_HSP_RATING,8,20,72
2719,07_2020,KY,H_QUIET_HSP,8,28,64
2720,07_2020,KY,H_RECMND,5,25,70
2721,07_2020,LA,H_CLEAN_HSP,7,14,79
2722,07_2020,LA,H_COMP_1,4,11,85
2723,07_2020,LA,H_COMP_2,3,11,86
2724,07_2020,LA,H_COMP_3,8,17,75
2725,07_2020,LA,H_COMP_5,15,14,71
2726,07_2020,LA,H_COMP_6,13,0,87
2727,07_2020,LA,H_COMP_7,5,37,58
2728,07_2020,LA,H_HSP_RATING,7,16,77
2729,07_2020,LA,H_QUIET_HSP,6,20,74
2730,07_2020,LA,H_RECMND,4,20,76
2731,07_2020,MA,H_CLEAN_HSP,8,20,72
2732,07_2020,MA,H_COMP_1,4,15,81
2733,07_2020,MA,H_COMP_2,5,15,80
2734,07_2020,MA,H_COMP_3,9,25,66
2735,07_2020,MA,H_COMP_5,18,18,64
2736,07_2020,MA,H_COMP_6,11,0,89
2737,07_2020,MA,H_COMP_7,5,42,53
2738,07_2020,MA,H_HSP_RATING,7,22,71
2739,07_2020,MA,H_QUIET_HSP,14,35,51
2740,07_2020,MA,H_RECMND,5,22,73
2741,07_2020,MD,H_CLEAN_HSP,10,20,70
2742,07_2020,MD,H_COMP_1,7,17,76
2743,07_2020,MD,H_COMP_2,6,16,78
2744,07_2020,MD,H_COMP_3,13,25,62
2745,07_2020,MD,H_COMP_5,21,18,61
2746,07_2020,MD,H_COMP_6,14,0,86
2747,07_2020,MD,H_COMP_7,6,45,49
2748,07_2020,MD,H_HSP_RATING,10,24,66
2749,07_2020,MD,H_QUIET_HSP,13,30,57
2750,07_2020,MD,H_RECMND,7,27,66
2751,07_2020,ME,H_CLEAN_HSP,6,15,79
2752,07_2020,ME,H_COMP_1,2,14,84
2753,07_2020,ME,H_COMP_2,4,12,84
2754,07_2020,ME,H_COMP_3,6,21,73
2755,07_2020,ME,H_COMP_5,14,16,70
2756,07_2020,ME,H_COMP_6,11,0,89
2757,07_2020,ME,H_COMP_7,4,40,56
2758,07_2020,ME,H_HSP_RATING,6,19,75
2759,07_2020,ME,H_QUIET_HSP,8,33,59
2760,07_2020,ME,H_RECMND,4,20,76
2761,07_2020,MI,H_CLEAN_HSP,7,18,75
2762,07_2020,MI,H_COMP_1,4,14,82
2763,07_2020,MI,H_COMP_2,5,14,81
2764,07_2020,MI,H_COMP_3,7,20,73
2765,07_2020,MI,H_COMP_5,16,17,67
2766,07_2020,MI,H_COMP_6,11,0,89
2767,07_2020,MI,H_COMP_7,4,42,54
2768,07_2020,MI,H_HSP_RATING,7,19,74
2769,07_2020,MI,H_QUIET_HSP,10,30,60
2770,07_2020,MI,H_RECMND,5,23,72
2771,07_2020,MN,H_CLEAN_HSP,5,16,79
2772,07_2020,MN,H_COMP_1,2,14,84
2773,07_2020,MN,H_COMP_2,3,12,85
2774,07_2020,MN,H_COMP_3,4,20,76
2775,07_2020,MN,H_COMP_5,13,18,69
2776,07_2020,MN,H_COMP_6,11,0,89
2777,07_2020,MN,H_COMP_7,4,39,57
2778,07_2020,MN,H_HSP_RATING,5,18,77
2779,07_2020,MN,H_QUIET_HSP,6,25,69
2780,07_2020,MN,H_RECMND,3,21,76
2781,07_2020,MO,H_CLEAN_HSP,8,18,74
2782,07_2020,MO,H_COMP_1,4,16,80
2783,07_2020,MO,H_COMP_2,5,14,81
2784,07_2020,MO,H_COMP_3,8,24,68
2785,07_2020,MO,H_COMP_5,17,18,65
2786,07_2020,MO,H_COMP_6,12,0,88
2787,07_2020,MO,H_COMP_7,5,41,54
2788,07_2020,MO,H_HSP_RATING,7,21,72
2789,07_2020,MO,H_QUIET_HSP,10,29,61
2790,07_2020,MO,H_RECMND,5,25,70
2791,07_2020,MS,H_CLEAN_HSP,9,15,76
2792,07_2020,MS,H_COMP_1,6,11,83
2793,07_2020,MS,H_COMP_2,5,9,86
2794,07_2020,MS,H_COMP_3,11,17,72
2795,07_2020,MS,H_COMP_5,17,15,68
2796,07_2020,MS,H_COMP_6,15,0,85
2797,07_2020,MS,H_COMP_7,5,42,53
2798,07_2020,MS,H_HSP_RATING,9,19,72
2799,07_2020,MS,H_QUIET_HSP,7,20,73
2800,07_2020,MS,H_RECMND,7,23,70
2801,07_2020,MT,H_CLEAN_HSP,8,19,73
2802,07_2020,MT,H_COMP_1,3,16,81
2803,07_2020,MT,H_COMP_2,4,13,83
2804,07_2020,MT,H_COMP_3,6,19,75
2805,07_2020,MT,H_COMP_5,14,17,69
2806,07_2020,MT,H_COMP_6,14,0,86
2807,07_2020,MT,H_COMP_7,5,43,52
2808,07_2020,MT,H_HSP_RATING,8,22,70
2809,07_2020,MT,H_QUIET_HSP,8,28,64
2810,07_2020,MT,H_RECMND,5,24,71
2811,07_2020,NC,H_CLEAN_HSP,9,17,74
2812,07_2020,NC,H_COMP_1,4,14,82
2813,07_2020,NC,H_COMP_2,4,13,83
2814,07_2020,NC,H_COMP_3,9,22,69
2815,07_2020,NC,H_COMP_5,17,16,67
2816,07_2020,NC,H_COMP_6,13,0,87
2817,07_2020,NC,H_COMP_7,5,42,53
2818,07_2020,NC,H_HSP_RATING,8,20,72
2819,07_2020,NC,H_QUIET_HSP,9,28,63
2820,07_2020,NC,H_RECMND,5,24,71
2821,07_2020,ND,H_CLEAN_HSP,6,13,81
2822,07_2020,ND,H_COMP_1,3,12,85
2823,07_2020,ND,H_COMP_2,3,13,84
2824,07_2020,ND,H_COMP_3,5,20,75
2825,07_2020,ND,H_COMP_5,13,20,67
2826,07_2020,ND,H_COMP_6,16,0,84
2827,07_2020,ND,H_COMP_7,3,41,56
2828,07_2020,ND,H_HSP_RATING,5,19,76
2829,07_2020,ND,H_QUIET_HSP,6,24,70
2830,07_2020,ND,H_RECMND,3,20,77
2831,07_2020,NE,H_CLEAN_HSP,4,12,84
2832,07_2020,NE,H_COMP_1,2,13,85
2833,07_2020,NE,H_COMP_2,2,12,86
2834,07_2020,NE,H_COMP_3,4,19,77
2835,07_2020,NE,H_COMP_5,12,17,71
2836,07_2020,NE,H_COMP_6,12,0,88
2837,07_2020,NE,H_COMP_7,2,39,59
2838,07_2020,NE,H_HSP_RATING,4,17,79
2839,07_2020,NE,H_QUIET_HSP,5,25,70
2840,07_2020,NE,H_RECMND,2,19,79
2841,07_2020,NH,H_CLEAN_HSP,6,16,78
2842,07_2020,NH,H_COMP_1,3,14,83
2843,07_2020,NH,H_COMP_2,4,15,81
2844,07_2020,NH,H_COMP_3,7,21,72
2845,07_2020,NH,H_COMP_5,16,18,66
2846,07_2020,NH,H_COMP_6,10,0,90
2847,07_2020,NH,H_COMP_7,4,41,55
2848,07_2020,NH,H_HSP_RATING,7,19,74
2849,07_2020,NH,H_QUIET_HSP,11,33,56
2850,07_2020,NH,H_RECMND,4,22,74
2851,07_2020,NJ,H_CLEAN_HSP,10,20,70
2852,07_2020,NJ,H_COMP_1,6,17,77
2853,07_2020,NJ,H_COMP_2,6,18,76
2854,07_2020,NJ,H_COMP_3,13,27,60
2855,07_2020,NJ,H_COMP_5,22,18,60
2856,07_2020,NJ,H_COMP_6,16,0,84
2857,07_2020,NJ,H_COMP_7,7,46,47
2858,07_2020,NJ,H_HSP_RATING,11,24,65
2859,07_2020,NJ,H_QUIET_HSP,15,33,52
2860,07_2020,NJ,H_RECMND,7,27,66
2861,07_2020,NM,H_CLEAN_HSP,8,19,73
2862,07_2020,NM,H_COMP_1,5,16,79
2863,07_2020,NM,H_COMP_2,6,16,78
2864,07_2020,NM,H_COMP_3,9,21,70
2865,07_2020,NM,H_COMP_5,18,17,65
2866,07_2020,NM,H_COMP_6,16,0,84
2867,07_2020,NM,H_COMP_7,6,44,50
2868,07_2020,NM,H_HSP_RATING,10,22,68
2869,07_2020,NM,H_QUIET_HSP,10,29,61
2870,07_2020,NM,H_RECMND,7,28,65
2871,07_2020,NV,H_CLEAN_HSP,9,16,75
2872,07_2020,NV,H_COMP_1,6,16,78
2873,07_2020,NV,H_COMP_2,7,17,76
2874,07_2020,NV,H_COMP_3,10,21,69
2875,07_2020,NV,H_COMP_5,19,18,63
2876,07_2020,NV,H_COMP_6,15,0,85
2877,07_2020,NV,H_COMP_7,7,42,51
2878,07_2020,NV,H_HSP_RATING,9,22,69
2879,07_2020,NV,H_QUIET_HSP,13,29,58
2880,07_2020,NV,H_RECMND,7,23,70
2881,07_2020,NY,H_CLEAN_HSP,9,20,71
2882,07_2020,NY,H_COMP_1,5,18,77
2883,07_2020,NY,H_COMP_2,6,16,78
2884,07_2020,NY,H_COMP_3,12,25,63
2885,07_2020,NY,H_COMP_5,22,18,60
2886,07_2020,NY,H_COMP_6,15,0,85
2887,07_2020,NY,H_COMP_7,6,45,49
2888,07_2020,NY,H_HSP_RATING,10,24,66
2889,07_2020,NY,H_QUIET_HSP,15,32,53
2890,07_2020,NY,H_RECMND,7,27,66
2891,07_2020,OH,H_CLEAN_HSP,7,17,76
2892,07_2020,OH,H_COMP_1,3,14,83
2893,07_2020,OH,H_COMP_2,4,15,81
2894,07_2020,OH,H_COMP_3,7,22,71
2895,07_2020,OH,H_COMP_5,16,18,66
2896,07_2020,OH,H_COMP_6,11,0,89
2897,07_2020,OH,H_COMP_7,4,41,55
2898,07_2020,OH,H_HSP_RATING,6,19,75
2899,07_2020,OH,H_QUIET_HSP,9,31,60
2900,07_2020,OH,H_RECMND,4,23,73
2901,07_2020,OK,H_CLEAN_HSP,7,16,77
2902,07_2020,OK,H_COMP_1,4,14,82
2903,07_2020,OK,H_COMP_2,4,12,84
2904,07_2020,OK,H_COMP_3,7,19,74
2905,07_2020,OK,H_COMP_5,16,16,68
2906,07_2020,OK,H_COMP_6,13,0,87
2907,07_2020,OK,H_COMP_7,5,40,55
2908,07_2020,OK,H_HSP_RATING,7,18,75
2909,07_2020,OK,H_QUIET_HSP,7,25,68
2910,07_2020,OK,H_RECMND,5,22,73
2911,07_2020,OR,H_CLEAN_HSP,6,17,77
2912,07_2020,OR,H_COMP_1,3,15,82
2913,07_2020,OR,H_COMP_2,4,13,83
2914,07_2020,OR,H_COMP_3,5,22,73
2915,07_2020,OR,H_COMP_5,15,17,68
2916,07_2020,OR,H_COMP_6,12,0,88
2917,07_2020,OR,H_COMP_7,4,41,55
2918,07_2020,OR,H_HSP_RATING,6,19,75
2919,07_2020,OR,H_QUIET_HSP,10,33,57
2920,07_2020,OR,H_RECMND,4,21,75
2921,07_2020,PA,H_CLEAN_HSP,8,17,75
2922,07_2020,PA,H_COMP_1,3,15,82
2923,07_2020,PA,H_COMP_2,4,15,81
2924,07_2020,PA,H_COMP_3,8,22,70
2925,07_2020,PA,H_COMP_5,18,17,65
2926,07_2020,PA,H_COMP_6,12,0,88
2927,07_2020,PA,H_COMP_7,5,42,53
2928,07_2020,PA,H_HSP_RATING,8,20,72
2929,07_2020,PA,H_QUIET_HSP,11,33,56
2930,07_2020,PA,H_RECMND,5,25,70
2931,07_2020,RI,H_CLEAN_HSP,7,17,76
2932,07_2020,RI,H_COMP_1,4,14,82
2933,07_2020,RI,H_COMP_2,5,14,81
2934,07_2020,RI,H_COMP_3,9,23,68
2935,07_2020,RI,H_COMP_5,17,19,64
2936,07_2020,RI,H_COMP_6,12,0,88
2937,07_2020,RI,H_COMP_7,5,43,52
2938,07_2020,RI,H_HSP_RATING,8,20,72
2939,07_2020,RI,H_QUIET_HSP,13,32,55
2940,07_2020,RI,H_RECMND,5,21,74
2941,07_2020,SC,H_CLEAN_HSP,9,18,73
2942,07_2020,SC,H_COMP_1,5,14,81
2943,07_2020,SC,H_COMP_2,5,13,82
2944,07_2020,SC,H_COMP_3,10,22,68
2945,07_2020,SC,H_COMP_5,17,17,66
2946,07_2020,SC,H_COMP_6,14,0,86
2947,07_2020,SC,H_COMP_7,6,40,54
2948,07_2020,SC,H_HSP_RATING,9,19,72
2949,07_2020,SC,H_QUIET_HSP,9,26,65
2950,07_2020,SC,H_RECMND,6,23,71
2951,07_2020,SD,H_CLEAN_HSP,5,14,81
2952,07_2020,SD,H_COMP_1,2,13,85
2953,07_2020,SD,H_COMP_2,2,12,86
2954,07_2020,SD,H_COMP_3,4,17,79
2955,07_2020,SD,H_COMP_5,12,16,72
2956,07_2020,SD,H_COMP_6,13,0,87
2957,07_2020,SD,H_COMP_7,2,39,59
2958,07_2020,SD,H_HSP_RATING,5,15,80
2959,07_2020,SD,H_QUIET_HSP,5,23,72
2960,07_2020,SD,H_RECMND,2,17,81
2961,07_2020,TN,H_CLEAN_HSP,8,18,74
2962,07_2020,TN,H_COMP_1,5,14,81
2963,07_2020,TN,H_COMP_2,5,14,81
2964,07_2020,TN,H_COMP_3,9,21,70
2965,07_2020,TN,H_COMP_5,18,17,65
2966,07_2020,TN,H_COMP_6,14,0,86
2967,07_2020,TN,H_COMP_7,5,43,52
2968,07_2020,TN,H_HSP_RATING,8,20,72
2969,07_2020,TN,H_QUIET_HSP,8,27,65
2970,07_2020,TN,H_RECMND,6,24,70
2971,07_2020,TX,H_CLEAN_HSP,7,15,78
2972,07_2020,TX,H_COMP_1,4,14,82
2973,07_2020,TX,H_COMP_2,5,12,83
2974,07_2020,TX,H_COMP_3,8,20,72
2975,07_2020,TX,H_COMP_5,16,16,68
2976,07_2020,TX,H_COMP_6,13,0,87
2977,07_2020,TX,H_COMP_7,5,41,54
2978,07_2020,TX,H_HSP_RATING,8,17,75
2979,07_2020,TX,H_QUIET_HSP,7,24,69
2980,07_2020,TX,H_RECMND,5,21,74
2981,07_2020,UT,H_CLEAN_HSP,6,15,79
2982,07_2020,UT,H_COMP_1,3,16,81
2983,07_2020,UT,H_COMP_2,3,14,83
2984,07_2020,UT,H_COMP_3,6,23,71
2985,07_2020,UT,H_COMP_5,16,19,65
2986,07_2020,UT,H_COMP_6,11,0,89
2987,07_2020,UT,H_COMP_7,4,39,57
2988,07_2020,UT,H_HSP_RATING,5,19,76
2989,07_2020,UT,H_QUIET_HSP,7,30,63
2990,07_2020,UT,H_RECMND,4,20,76
2991,07_2020,VA,H_CLEAN_HSP,9,17,74
2992,07_2020,VA,H_COMP_1,4,16,80
2993,07_2020,VA,H_COMP_2,4,15,81
2994,07_2020,VA,H_COMP_3,10,23,67
2995,07_2020,VA,H_COMP_5,18,18,64
2996,07_2020,VA,H_COMP_6,13,0,87
2997,07_2020,VA,H_COMP_7,5,42,53
2998,07_2020,VA,H_HSP_RATING,8,21,71
2999,07_2020,VA,H_QUIET_HSP,10,30,60
3000,07_2020,VA,H_RECMND,5,25,70
3001,07_2020,VT,H_CLEAN_HSP,7,16,77
3002,07_2020,VT,H_COMP_1,3,14,83
3003,07_2020,VT,H_COMP_2,3,13,84
3004,07_2020,VT,H_COMP_3,5,23,72
3005,07_2020,VT,H_COMP_5,16,19,65
3006,07_2020,VT,H_COMP_6,10,0,90
3007,07_2020,VT,H_COMP_7,4,39,57
3008,07_2020,VT,H_HSP_RATING,6,19,75
3009,07_2020,VT,H_QUIET_HSP,11,35,54
3010,07_2020,VT,H_RECMND,4,21,75
3011,07_2020,WA,H_CLEAN_HSP,7,17,76
3012,07_2020,WA,H_COMP_1,4,16,80
3013,07_2020,WA,H_COMP_2,4,15,81
3014,07_2020,WA,H_COMP_3,8,23,69
3015,07_2020,WA,H_COMP_5,16,19,65
3016,07_2020,WA,H_COMP_6,12,0,88
3017,07_2020,WA,H_COMP_7,5,41,54
3018,07_2020,WA,H_HSP_RATING,8,20,72
3019,07_2020,WA,H_QUIET_HSP,12,32,56
3020,07_2020,WA,H_RECMND,5,23,72
3021,07_2020,WI,H_CLEAN_HSP,5,15,80
3022,07_2020,WI,H_COMP_1,2,14,84
3023,07_2020,WI,H_COMP_2,3,14,83
3024,07_2020,WI,H_COMP_3,5,21,74
3025,07_2020,WI,H_COMP_5,13,17,70
3026,07_2020,WI,H_COMP_6,10,0,90
3027,07_2020,WI,H_COMP_7,4,38,58
3028,07_2020,WI,H_HSP_RATING,5,17,78
3029,07_2020,WI,H_QUIET_HSP,6,29,65
3030,07_2020,WI,H_RECMND,3,21,76
3031,07_2020,WV,H_CLEAN_HSP,8,16,76
3032,07_2020,WV,H_COMP_1,4,15,81
3033,07_2020,WV,H_COMP_2,5,14,81
3034,07_2020,WV,H_COMP_3,8,20,72
3035,07_2020,WV,H_COMP_5,16,16,68
3036,07_2020,WV,H_COMP_6,13,0,87
3037,07_2020,WV,H_COMP_7,5,43,52
3038,07_2020,WV,H_HSP_RATING,8,20,72
3039,07_2020,WV,H_QUIET_HSP,10,31,59
3040,07_2020,WV,H_RECMND,5,26,69
3041,07_2020,WY,H_CLEAN_HSP,7,16,77
3042,07_2020,WY,H_COMP_1,3,15,82
3043,07_2020,WY,H_COMP_2,4,13,83
3044,07_2020,WY,H_COMP_3,5,17,78
3045,07_2020,WY,H_COMP_5,11,18,71
3046,07_2020,WY,H_COMP_6,13,0,87
3047,07_2020,WY,H_COMP_7,4,41,55
3048,07_2020,WY,H_HSP_RATING,6,23,71
3049,07_2020,WY,H_QUIET_HSP,8,29,63
3050,07_2020,WY,H_RECMND,3,26,71
3051,07_2021,AK,H_CLEAN_HSP,8,22,70
3052,07_2021,AK,H_COMP_1,5,16,79
3053,07_2021,AK,H_COMP_2,5,13,82
3054,07_2021,AK,H_COMP_3,7,16,77
3055,07_2021,AK,H_COMP_5,17,16,67
3056,07_2021,AK,H_COMP_6,13,0,87
3057,07_2021,AK,H_COMP_7,4,47,49
3058,07_2021,AK,H_HSP_RATING,9,19,72
3059,07_2021,AK,H_QUIET_HSP,8,30,62
3060,07_2021,AK,H_RECMND,7,23,70
3061,07_2021,AL,H_CLEAN_HSP,9,16,75
3062,07_2021,AL,H_COMP_1,5,13,82
3063,07_2021,AL,H_COMP_2,5,11,84
3064,07_2021,AL,H_COMP_3,10,18,72
3065,07_2021,AL,H_COMP_5,16,15,69
3066,07_2021,AL,H_COMP_6,14,0,86
3067,07_2021,AL,H_COMP_7,5,42,53
3068,07_2021,AL,H_HSP_RATING,8,19,73
3069,07_2021,AL,H_QUIET_HSP,7,23,70
3070,07_2021,AL,H_RECMND,6,24,70
3071,07_2021,AR,H_CLEAN_HSP,7,17,76
3072,07_2021,AR,H_COMP_1,4,15,81
3073,07_2021,AR,H_COMP_2,4,12,84
3074,07_2021,AR,H_COMP_3,8,21,71
3075,07_2021,AR,H_COMP_5,18,16,66
3076,07_2021,AR,H_COMP_6,15,0,85
3077,07_2021,AR,H_COMP_7,5,41,54
3078,07_2021,AR,H_HSP_RATING,7,21,72
3079,07_2021,AR,H_QUIET_HSP,8,26,66
3080,07_2021,AR,H_RECMND,5,24,71
3081,07_2021,AZ,H_CLEAN_HSP,9,19,72
3082,07_2021,AZ,H_COMP_1,5,18,77
3083,07_2021,AZ,H_COMP_2,6,17,77
3084,07_2021,AZ,H_COMP_3,10,23,67
3085,07_2021,AZ,H_COMP_5,18,18,64
3086,07_2021,AZ,H_COMP_6,14,0,86
3087,07_2021,AZ,H_COMP_7,7,43,50
3088,07_2021,AZ,H_HSP_RATING,9,21,70
3089,07_2021,AZ,H_QUIET_HSP,12,31,57
3090,07_2021,AZ,H_RECMND,6,25,69
3091,07_2021,CA,H_CLEAN_HSP,9,18,73
3092,07_2021,CA,H_COMP_1,6,17,77
3093,07_2021,CA,H_COMP_2,6,16,78
3094,07_2021,CA,H_COMP_3,11,25,64
3095,07_2021,CA,H_COMP_5,19,18,63
3096,07_2021,CA,H_COMP_6,14,0,86
3097,07_2021,CA,H_COMP_7,6,44,50
3098,07_2021,CA,H_HSP_RATING,9,21,70
3099,07_2021,CA,H_QUIET_HSP,16,33,51
3100,07_2021,CA,H_RECMND,6,24,70
3101,07_2021,CO,H_CLEAN_HSP,7,17,76
3102,07_2021,CO,H_COMP_1,3,15,82
3103,07_2021,CO,H_COMP_2,4,13,83
3104,07_2021,CO,H_COMP_3,6,21,73
3105,07_2021,CO,H_COMP_5,15,17,68
3106,07_2021,CO,H_COMP_6,11,0,89
3107,07_2021,CO,H_COMP_7,4,40,56
3108,07_2021,CO,H_HSP_RATING,6,17,77
3109,07_2021,CO,H_QUIET_HSP,7,27,66
3110,07_2021,CO,H_RECMND,4,20,76
3111,07_2021,CT,H_CLEAN_HSP,8,18,74
3112,07_2021,CT,H_COMP_1,4,16,80
3113,07_2021,CT,H_COMP_2,5,15,80
3114,07_2021,CT,H_COMP_3,10,25,65
3115,07_2021,CT,H_COMP_5,19,17,64
3116,07_2021,CT,H_COMP_6,12,0,88
3117,07_2021,CT,H_COMP_7,5,43,52
3118,07_2021,CT,H_HSP_RATING,8,22,70
3119,07_2021,CT,H_QUIET_HSP,14,33,53
3120,07_2021,CT,H_RECMND,5,24,71
3121,07_2021,DC,H_CLEAN_HSP,14,19,67
3122,07_2021,DC,H_COMP_1,10,19,71
3123,07_2021,DC,H_COMP_2,7,16,77
3124,07_2021,DC,H_COMP_3,19,24,57
3125,07_2021,DC,H_COMP_5,23,18,59
3126,07_2021,DC,H_COMP_6,16,0,84
3127,07_2021,DC,H_COMP_7,9,44,47
3128,07_2021,DC,H_HSP_RATING,15,23,62
3129,07_2021,DC,H_QUIET_HSP,16,28,56
3130,07_2021,DC,H_RECMND,11,27,62
3131,07_2021,DE,H_CLEAN_HSP,9,19,72
3132,07_2021,DE,H_COMP_1,5,15,80
3133,07_2021,DE,H_COMP_2,5,16,79
3134,07_2021,DE,H_COMP_3,9,23,68
3135,07_2021,DE,H_COMP_5,18,18,64
3136,07_2021,DE,H_COMP_6,13,0,87
3137,07_2021,DE,H_COMP_7,6,40,54
3138,07_2021,DE,H_HSP_RATING,8,21,71
3139,07_2021,DE,H_QUIET_HSP,11,31,58
3140,07_2021,DE,H_RECMND,5,25,70
3141,07_2021,FL,H_CLEAN_HSP,10,19,71
3142,07_2021,FL,H_COMP_1,6,17,77
3143,07_2021,FL,H_COMP_2,6,17,77
3144,07_2021,FL,H_COMP_3,12,24,64
3145,07_2021,FL,H_COMP_5,21,17,62
3146,07_2021,FL,H_COMP_6,15,0,85
3147,07_2021,FL,H_COMP_7,7,42,51
3148,07_2021,FL,H_HSP_RATING,10,21,69
3149,07_2021,FL,H_QUIET_HSP,13,29,58
3150,07_2021,FL,H_RECMND,7,23,70
3151,07_2021,GA,H_CLEAN_HSP,9,18,73
3152,07_2021,GA,H_COMP_1,5,15,80
3153,07_2021,GA,H_COMP_2,5,13,82
3154,07_2021,GA,H_COMP_3,11,22,67
3155,07_2021,GA,H_COMP_5,18,17,65
3156,07_2021,GA,H_COMP_6,15,0,85
3157,07_2021,GA,H_COMP_7,6,41,53
3158,07_2021,GA,H_HSP_RATING,9,19,72
3159,07_2021,GA,H_QUIET_HSP,8,25,67
3160,07_2021,GA,H_RECMND,6,24,70
3161,07_2021,HI,H_CLEAN_HSP,6,16,78
3162,07_2021,HI,H_COMP_1,4,16,80
3163,07_2021,HI,H_COMP_2,3,14,83
3164,07_2021,HI,H_COMP_3,8,24,68
3165,07_2021,HI,H_COMP_5,15,18,67
3166,07_2021,HI,H_COMP_6,15,0,85
3167,07_2021,HI,H_COMP_7,5,41,54
3168,07_2021,HI,H_HSP_RATING,6,24,70
3169,07_2021,HI,H_QUIET_HSP,10,31,59
3170,07_2021,HI,H_RECMND,4,27,69
3171,07_2021,IA,H_CLEAN_HSP,4,14,82
3172,07_2021,IA,H_COMP_1,2,14,84
3173,07_2021,IA,H_COMP_2,3,12,85
3174,07_2021,IA,H_COMP_3,4,22,74
3175,07_2021,IA,H_COMP_5,13,19,68
3176,07_2021,IA,H_COMP_6,12,0,88
3177,07_2021,IA,H_COMP_7,3,41,56
3178,07_2021,IA,H_HSP_RATING,5,16,79
3179,07_2021,IA,H_QUIET_HSP,6,26,68
3180,07_2021,IA,H_RECMND,3,21,76
3181,07_2021,ID,H_CLEAN_HSP,6,15,79
3182,07_2021,ID,H_COMP_1,3,15,82
3183,07_2021,ID,H_COMP_2,3,13,84
3184,07_2021,ID,H_COMP_3,5,20,75
3185,07_2021,ID,H_COMP_5,16,17,67
3186,07_2021,ID,H_COMP_6,10,0,90
3187,07_2021,ID,H_COMP_7,4,40,56
3188,07_2021,ID,H_HSP_RATING,5,19,76
3189,07_2021,ID,H_QUIET_HSP,8,30,62
3190,07_2021,ID,H_RECMND,4,21,75
3191,07_2021,IL,H_CLEAN_HSP,7,17,76
3192,07_2021,IL,H_COMP_1,4,15,81
3193,07_2021,IL,H_COMP_2,4,15,81
3194,07_2021,IL,H_COMP_3,8,23,69
3195,07_2021,IL,H_COMP_5,17,17,66
3196,07_2021,IL,H_COMP_6,13,0,87
3197,07_2021,IL,H_COMP_7,5,42,53
3198,07_2021,IL,H_HSP_RATING,8,19,73
3199,07_2021,IL,H_QUIET_HSP,9,29,62
3200,07_2021,IL,H_RECMND,5,25,70
3201,07_2021,IN,H_CLEAN_HSP,7,16,77
3202,07_2021,IN,H_COMP_1,3,16,81
3203,07_2021,IN,H_COMP_2,4,15,81
3204,07_2021,IN,H_COMP_3,7,23,70
3205,07_2021,IN,H_COMP_5,17,18,65
3206,07_2021,IN,H_COMP_6,12,0,88
3207,07_2021,IN,H_COMP_7,5,40,55
3208,07_2021,IN,H_HSP_RATING,7,18,75
3209,07_2021,IN,H_QUIET_HSP,9,30,61
3210,07_2021,IN,H_RECMND,5,22,73
3211,07_2021,KS,H_CLEAN_HSP,5,14,81
3212,07_2021,KS,H_COMP_1,3,14,83
3213,07_2021,KS,H_COMP_2,3,12,85
3214,07_2021,KS,H_COMP_3,5,19,76
3215,07_2021,KS,H_COMP_5,14,17,69
